# Opsim baseline2018b + Orbitfile mbas_2k
# ./baseline2018b_mbas_2k.txt
# ephemeris generation via PyOrbEphemerides
# planetary ephemeris file /epyc/projects/sssc/sources/oorb/data/de430.dat 
# obscode I11
# direct obs header metadata
# observation generation via DirectObs
# ephMode nbody prelimEphMode 2body
# rough tolerance for preliminary match 10.000000
# time step for preliminary match 1.000000
# pointing footprint camera
# obsRA fieldRA obsDec fieldDec obsRotSkyPos rotSkyPos obsDeg True
# obsMJD observationStartMJD obsTimeScale TAI seeing seeingFwhmGeom expTime visitExposureTime
objId time ra dec dradt ddecdt phase solarelon helio_dist geo_dist magV trueAnomaly velocity observationStartMJD night fieldRA fieldDec rotSkyPos filter visitExposureTime seeingFwhmEff seeingFwhmGeom fiveSigmaDepth solarElong magFilter dmagColor dmagTrail dmagDetect 
268897 60217.9863542 289.467414979 -4.81497548264 0.117885858312 -0.0853382629463 18.2163074245 102.523639582 3.1271751501 2.75326695233 24.2921594753 257.215333681 0.145532452438 60217.9863542 366 289.56012 -4.809381 179.220078043 z 30.0 1.39384442566 1.19774011789 22.1914436139 102.309502109 23.9940704837 -0.29808899161 0.00804055606833 0.00523197707449 
268897 60217.9995023 289.468970934 -4.81609722844 0.117991040338 -0.0852895894813 18.2171417837 102.512802619 3.1271661136 2.75343017306 24.2923088961 257.217702274 0.145589146828 60217.9995023 366 289.56012 -4.809381 188.415226693 z 30.0 1.62216456594 1.3854192732 22.3673576659 102.297138603 23.9942199045 -0.29808899161 0.00614949341711 0.00391849899195 
268897 60505.4374306 19.9798590854 13.9768228833 0.195440548478 0.0480312517213 20.3577272456 88.4498756419 2.92087753249 2.76590286707 24.2221192117 312.554750684 0.201256078495 60505.4374306 653 19.206255 14.112469 200.272455269 r 30.0 1.10620819973 0.961303140176 23.7075968104 89.4317383036 24.044825366 -0.177293845688 0.0212731147394 0.015382697364 
268897 60507.4217361 20.3829702116 14.0685137626 0.188981239136 0.0444853575579 20.372448154 89.9378255076 2.91961207347 2.73806130874 24.1996716309 312.960920315 0.194146480221 60507.4217361 655 19.206255 14.112469 210.715706734 r 30.0 2.28531544721 1.93052929761 23.0303685901 91.3154326771 24.0223777852 -0.177293845688 0.00566662457302 0.00358979318913 
268897 60507.4324884 20.3850648989 14.0689915568 0.188927454376 0.0443848653136 20.3724394138 89.9459773714 2.91960523102 2.7379103115 24.1995465128 312.963122009 0.194071119144 60507.4324884 655 19.206255 14.112469 210.709264147 r 30.0 2.16245205048 1.8295355855 23.0598894003 91.3256467582 24.0222526671 -0.177293845688 0.00625747526864 0.00399239112214 
268897 60508.4063542 20.5781636033 14.1113124612 0.185751886215 0.0427496499028 20.3742960131 90.6816989059 2.91898615254 2.72424767047 24.1882811595 313.162570519 0.190607701311 60508.4063542 656 19.206255 14.112469 185.696035649 i 30.0 1.90434846489 1.61737443814 22.6817415436 92.2501638689 23.8956614867 -0.292619672813 0.00760137267548 0.00492334944261 
268897 60508.406794 20.5782478485 14.1113312628 0.185748109369 0.0427455451651 20.3742940575 90.6820339807 2.91898587324 2.72424148381 24.188275959 313.162660609 0.190603100094 60508.406794 656 22.279381 14.441532 189.41803149 i 30.0 1.91360188056 1.62498074582 22.6682218666 89.3660741654 23.8956562862 -0.292619672813 0.00753565256236 0.00487734791209 
268897 60508.4197917 20.5807368216 14.1118860812 0.185653223798 0.0426236445118 20.3742353285 90.6919372681 2.91897761957 2.72405877481 24.1881223344 313.165323018 0.190483318372 60508.4197917 656 19.206255 14.112469 186.071759106 i 30.0 1.37401646921 1.18144153769 23.0381532067 92.2629438852 23.8955026616 -0.292619672813 0.0134284344751 0.00917729047181 
268897 60508.4202431 20.5808232383 14.1119053207 0.185650512323 0.0426193946002 20.3742332588 90.6922812242 2.91897733294 2.72405243389 24.1881170016 313.165415479 0.190479724701 60508.4202431 656 22.279381 14.441532 189.901223884 i 30.0 1.37674972507 1.18368827401 23.0298996312 89.3788821297 23.8954973288 -0.292619672813 0.0133824382603 0.00914244491655 
268897 60510.4305903 20.9687694087 14.193570572 0.178786289119 0.0386886615031 20.3661367585 92.2232180974 2.91770356452 2.69586114631 24.1643253169 313.577358256 0.182924437148 60510.4305903 658 22.279381 14.441532 207.797828682 i 30.0 1.25589366329 1.08434459122 23.098022639 91.2900685543 23.8717056441 -0.292619672813 0.0145576635684 0.0100386694229 
